"Notes","County","County Code","Year","Year Code",Deaths,Population,Crude Rate
,"Shelby County, MO","29205","2022","2022",Suppressed,5982,Suppressed
,"Shelby County, MO","29205","2023 ","2023",Suppressed,5931,Suppressed
,"Stoddard County, MO","29207","2018","2018",Suppressed,29206,Suppressed
,"Stoddard County, MO","29207","2019","2019",Suppressed,29025,Suppressed
,"Stoddard County, MO","29207","2020","2020",Suppressed,29001,Suppressed
,"Stoddard County, MO","29207","2021","2021",Suppressed,28479,Suppressed
,"Stoddard County, MO","29207","2022","2022",Suppressed,28377,Suppressed
,"Stoddard County, MO","29207","2023 ","2023",Suppressed,28397,Suppressed
,"Stone County, MO","29209","2018","2018",Suppressed,31749,Suppressed
,"Stone County, MO","29209","2019","2019",Suppressed,31952,Suppressed
,"Stone County, MO","29209","2020","2020",Suppressed,32465,Suppressed
,"Stone County, MO","29209","2021","2021",Suppressed,31548,Suppressed
,"Stone County, MO","29209","2022","2022",Suppressed,32136,Suppressed
,"Stone County, MO","29209","2023 ","2023",Suppressed,32658,Suppressed
,"Sullivan County, MO","29211","2018","2018",Suppressed,6221,Suppressed
,"Sullivan County, MO","29211","2019","2019",Suppressed,6089,Suppressed
,"Sullivan County, MO","29211","2020","2020",0,6033,Unreliable
,"Sullivan County, MO","29211","2021","2021",Suppressed,5934,Suppressed
,"Sullivan County, MO","29211","2022","2022",Suppressed,5840,Suppressed
,"Sullivan County, MO","29211","2023 ","2023",0,5797,Unreliable
,"Taney County, MO","29213","2018","2018",10,55852,Unreliable
,"Taney County, MO","29213","2019","2019",Suppressed,55928,Suppressed
,"Taney County, MO","29213","2020","2020",Suppressed,56104,Suppressed
,"Taney County, MO","29213","2021","2021",14,56387,Unreliable
,"Taney County, MO","29213","2022","2022",Suppressed,56821,Suppressed
,"Taney County, MO","29213","2023 ","2023",17,56775,Unreliable
,"Texas County, MO","29215","2018","2018",Suppressed,25571,Suppressed
,"Texas County, MO","29215","2019","2019",Suppressed,25398,Suppressed
,"Texas County, MO","29215","2020","2020",Suppressed,25112,Suppressed
,"Texas County, MO","29215","2021","2021",Suppressed,24987,Suppressed
,"Texas County, MO","29215","2022","2022",Suppressed,25336,Suppressed
,"Texas County, MO","29215","2023 ","2023",Suppressed,25619,Suppressed
,"Vernon County, MO","29217","2018","2018",Suppressed,20528,Suppressed
,"Vernon County, MO","29217","2019","2019",Suppressed,20563,Suppressed
,"Vernon County, MO","29217","2020","2020",Suppressed,20388,Suppressed
,"Vernon County, MO","29217","2021","2021",Suppressed,19595,Suppressed
,"Vernon County, MO","29217","2022","2022",Suppressed,19651,Suppressed
,"Vernon County, MO","29217","2023 ","2023",Suppressed,19710,Suppressed
,"Warren County, MO","29219","2018","2018",Suppressed,34711,Suppressed
,"Warren County, MO","29219","2019","2019",Suppressed,35649,Suppressed
,"Warren County, MO","29219","2020","2020",Suppressed,36594,Suppressed
,"Warren County, MO","29219","2021","2021",11,36518,Unreliable
,"Warren County, MO","29219","2022","2022",Suppressed,37260,Suppressed
,"Warren County, MO","29219","2023 ","2023",Suppressed,37806,Suppressed
,"Washington County, MO","29221","2018","2018",Suppressed,24943,Suppressed
,"Washington County, MO","29221","2019","2019",Suppressed,24730,Suppressed
,"Washington County, MO","29221","2020","2020",Suppressed,24604,Suppressed
,"Washington County, MO","29221","2021","2021",Suppressed,23502,Suppressed
,"Washington County, MO","29221","2022","2022",Suppressed,23441,Suppressed
,"Washington County, MO","29221","2023 ","2023",Suppressed,23534,Suppressed
,"Wayne County, MO","29223","2018","2018",Suppressed,13122,Suppressed
,"Wayne County, MO","29223","2019","2019",Suppressed,12873,Suppressed
,"Wayne County, MO","29223","2020","2020",Suppressed,12769,Suppressed
,"Wayne County, MO","29223","2021","2021",Suppressed,10914,Suppressed
,"Wayne County, MO","29223","2022","2022",Suppressed,10792,Suppressed
,"Wayne County, MO","29223","2023 ","2023",Suppressed,10811,Suppressed
,"Webster County, MO","29225","2018","2018",Suppressed,39109,Suppressed
,"Webster County, MO","29225","2019","2019",Suppressed,39592,Suppressed
,"Webster County, MO","29225","2020","2020",11,39859,Unreliable
,"Webster County, MO","29225","2021","2021",Suppressed,39735,Suppressed
,"Webster County, MO","29225","2022","2022",Suppressed,40335,Suppressed
,"Webster County, MO","29225","2023 ","2023",14,41472,Unreliable
,"Worth County, MO","29227","2018","2018",0,2040,Unreliable
,"Worth County, MO","29227","2019","2019",0,2013,Unreliable
,"Worth County, MO","29227","2020","2020",0,1953,Unreliable
,"Worth County, MO","29227","2021","2021",0,1983,Unreliable
,"Worth County, MO","29227","2022","2022",0,1955,Unreliable
,"Worth County, MO","29227","2023 ","2023",0,1907,Unreliable
,"Wright County, MO","29229","2018","2018",Suppressed,18378,Suppressed
,"Wright County, MO","29229","2019","2019",Suppressed,18289,Suppressed
,"Wright County, MO","29229","2020","2020",0,18325,Unreliable
,"Wright County, MO","29229","2021","2021",Suppressed,18610,Suppressed
,"Wright County, MO","29229","2022","2022",Suppressed,19156,Suppressed
,"Wright County, MO","29229","2023 ","2023",Suppressed,19403,Suppressed
,"St. Louis city, MO","29510","2018","2018",43,302838,14.199010692
,"St. Louis city, MO","29510","2019","2019",47,300576,15.636644310
,"St. Louis city, MO","29510","2020","2020",35,297645,11.758974617
,"St. Louis city, MO","29510","2021","2021",40,293310,13.637448433
,"St. Louis city, MO","29510","2022","2022",60,286578,20.936708331
,"St. Louis city, MO","29510","2023 ","2023",47,281754,16.681218368
,"Beaverhead County, MT","30001","2018","2018",Suppressed,9404,Suppressed
,"Beaverhead County, MT","30001","2019","2019",Suppressed,9453,Suppressed
,"Beaverhead County, MT","30001","2020","2020",Suppressed,9483,Suppressed
,"Beaverhead County, MT","30001","2021","2021",Suppressed,9524,Suppressed
,"Beaverhead County, MT","30001","2022","2022",Suppressed,9719,Suppressed
,"Beaverhead County, MT","30001","2023 ","2023",0,9885,Unreliable
,"Big Horn County, MT","30003","2018","2018",Suppressed,13338,Suppressed
,"Big Horn County, MT","30003","2019","2019",Suppressed,13319,Suppressed
,"Big Horn County, MT","30003","2020","2020",Suppressed,13063,Suppressed
,"Big Horn County, MT","30003","2021","2021",Suppressed,12957,Suppressed
,"Big Horn County, MT","30003","2022","2022",Suppressed,12851,Suppressed
,"Big Horn County, MT","30003","2023 ","2023",Suppressed,12751,Suppressed
,"Blaine County, MT","30005","2018","2018",0,6807,Unreliable
,"Blaine County, MT","30005","2019","2019",Suppressed,6681,Suppressed
,"Blaine County, MT","30005","2020","2020",Suppressed,6568,Suppressed
,"Blaine County, MT","30005","2021","2021",Suppressed,6980,Suppressed
,"Blaine County, MT","30005","2022","2022",Suppressed,6936,Suppressed
,"Blaine County, MT","30005","2023 ","2023",Suppressed,6899,Suppressed
,"Broadwater County, MT","30007","2018","2018",Suppressed,6085,Suppressed
,"Broadwater County, MT","30007","2019","2019",Suppressed,6237,Suppressed
,"Broadwater County, MT","30007","2020","2020",Suppressed,6444,Suppressed
,"Broadwater County, MT","30007","2021","2021",Suppressed,7288,Suppressed
,"Broadwater County, MT","30007","2022","2022",Suppressed,7793,Suppressed
,"Broadwater County, MT","30007","2023 ","2023",Suppressed,8032,Suppressed
,"Carbon County, MT","30009","2018","2018",Suppressed,10714,Suppressed
,"Carbon County, MT","30009","2019","2019",Suppressed,10725,Suppressed
,"Carbon County, MT","30009","2020","2020",Suppressed,10921,Suppressed
,"Carbon County, MT","30009","2021","2021",Suppressed,10847,Suppressed
,"Carbon County, MT","30009","2022","2022",Suppressed,11179,Suppressed
,"Carbon County, MT","30009","2023 ","2023",Suppressed,11419,Suppressed
,"Carter County, MT","30011","2018","2018",0,1238,Unreliable
,"Carter County, MT","30011","2019","2019",Suppressed,1252,Suppressed
,"Carter County, MT","30011","2020","2020",0,1235,Unreliable
,"Carter County, MT","30011","2021","2021",0,1428,Unreliable
,"Carter County, MT","30011","2022","2022",0,1382,Unreliable
,"Carter County, MT","30011","2023 ","2023",0,1418,Unreliable
,"Cascade County, MT","30013","2018","2018",18,81643,Unreliable
,"Cascade County, MT","30013","2019","2019",23,81366,28.267335251
,"Cascade County, MT","30013","2020","2020",28,81346,34.420868881
,"Cascade County, MT","30013","2021","2021",25,84511,29.581947912
,"Cascade County, MT","30013","2022","2022",28,84864,32.993966818
,"Cascade County, MT","30013","2023 ","2023",22,84900,25.912838634
,"Chouteau County, MT","30015","2018","2018",Suppressed,5745,Suppressed
,"Chouteau County, MT","30015","2019","2019",Suppressed,5635,Suppressed
,"Chouteau County, MT","30015","2020","2020",0,5699,Unreliable
,"Chouteau County, MT","30015","2021","2021",Suppressed,5916,Suppressed
,"Chouteau County, MT","30015","2022","2022",Suppressed,5898,Suppressed
,"Chouteau County, MT","30015","2023 ","2023",Suppressed,5847,Suppressed
,"Custer County, MT","30017","2018","2018",Suppressed,11586,Suppressed
,"Custer County, MT","30017","2019","2019",0,11402,Unreliable
,"Custer County, MT","30017","2020","2020",Suppressed,11292,Suppressed
,"Custer County, MT","30017","2021","2021",Suppressed,11916,Suppressed
,"Custer County, MT","30017","2022","2022",Suppressed,12032,Suppressed
,"Custer County, MT","30017","2023 ","2023",Suppressed,11985,Suppressed
,"Daniels County, MT","30019","2018","2018",0,1747,Unreliable
,"Daniels County, MT","30019","2019","2019",0,1690,Unreliable
,"Daniels County, MT","30019","2020","2020",0,1638,Unreliable
,"Daniels County, MT","30019","2021","2021",Suppressed,1686,Suppressed
,"Daniels County, MT","30019","2022","2022",0,1628,Unreliable
,"Daniels County, MT","30019","2023 ","2023",0,1633,Unreliable
,"Dawson County, MT","30021","2018","2018",Suppressed,8680,Suppressed
,"Dawson County, MT","30021","2019","2019",Suppressed,8613,Suppressed
,"Dawson County, MT","30021","2020","2020",0,8555,Unreliable
,"Dawson County, MT","30021","2021","2021",Suppressed,8904,Suppressed
,"Dawson County, MT","30021","2022","2022",Suppressed,8830,Suppressed
,"Dawson County, MT","30021","2023 ","2023",Suppressed,8810,Suppressed
,"Deer Lodge County, MT","30023","2018","2018",Suppressed,9131,Suppressed
,"Deer Lodge County, MT","30023","2019","2019",Suppressed,9140,Suppressed
,"Deer Lodge County, MT","30023","2020","2020",Suppressed,9204,Suppressed
,"Deer Lodge County, MT","30023","2021","2021",0,9491,Unreliable
,"Deer Lodge County, MT","30023","2022","2022",Suppressed,9510,Suppressed
,"Deer Lodge County, MT","30023","2023 ","2023",Suppressed,9673,Suppressed
,"Fallon County, MT","30025","2018","2018",0,2920,Unreliable
,"Fallon County, MT","30025","2019","2019",0,2846,Unreliable
,"Fallon County, MT","30025","2020","2020",Suppressed,2826,Suppressed
,"Fallon County, MT","30025","2021","2021",Suppressed,3017,Suppressed
,"Fallon County, MT","30025","2022","2022",Suppressed,3011,Suppressed
,"Fallon County, MT","30025","2023 ","2023",0,2994,Unreliable
,"Fergus County, MT","30027","2018","2018",Suppressed,11113,Suppressed
,"Fergus County, MT","30027","2019","2019",Suppressed,11050,Suppressed
,"Fergus County, MT","30027","2020","2020",Suppressed,11104,Suppressed
,"Fergus County, MT","30027","2021","2021",Suppressed,11617,Suppressed
,"Fergus County, MT","30027","2022","2022",Suppressed,11663,Suppressed
,"Fergus County, MT","30027","2023 ","2023",Suppressed,11772,Suppressed
,"Flathead County, MT","30029","2018","2018",24,102106,23.504985016
,"Flathead County, MT","30029","2019","2019",28,103806,26.973392675
,"Flathead County, MT","30029","2020","2020",31,105851,29.286449821
,"Flathead County, MT","30029","2021","2021",42,108454,38.726095856
,"Flathead County, MT","30029","2022","2022",24,111814,21.464217361
,"Flathead County, MT","30029","2023 ","2023",21,113679,18.473068904
,"Gallatin County, MT","30031","2018","2018",23,111876,20.558475455
,"Gallatin County, MT","30031","2019","2019",26,114434,22.720520125
,"Gallatin County, MT","30031","2020","2020",28,116806,23.971371334
,"Gallatin County, MT","30031","2021","2021",31,122713,25.262197159
,"Gallatin County, MT","30031","2022","2022",20,124857,16.018324964
,"Gallatin County, MT","30031","2023 ","2023",29,126409,22.941404489
,"Garfield County, MT","30033","2018","2018",Suppressed,1268,Suppressed
,"Garfield County, MT","30033","2019","2019",0,1258,Unreliable
,"Garfield County, MT","30033","2020","2020",0,1268,Unreliable
,"Garfield County, MT","30033","2021","2021",0,1209,Unreliable
,"Garfield County, MT","30033","2022","2022",0,1218,Unreliable
,"Garfield County, MT","30033","2023 ","2023",0,1211,Unreliable
,"Glacier County, MT","30035","2018","2018",Suppressed,13747,Suppressed
,"Glacier County, MT","30035","2019","2019",Suppressed,13753,Suppressed
,"Glacier County, MT","30035","2020","2020",Suppressed,13594,Suppressed
,"Glacier County, MT","30035","2021","2021",Suppressed,13785,Suppressed
,"Glacier County, MT","30035","2022","2022",Suppressed,13681,Suppressed
,"Glacier County, MT","30035","2023 ","2023",Suppressed,13609,Suppressed
,"Golden Valley County, MT","30037","2018","2018",0,826,Unreliable
,"Golden Valley County, MT","30037","2019","2019",0,821,Unreliable
,"Golden Valley County, MT","30037","2020","2020",Suppressed,827,Suppressed
,"Golden Valley County, MT","30037","2021","2021",0,831,Unreliable
,"Golden Valley County, MT","30037","2022","2022",Suppressed,835,Suppressed
,"Golden Valley County, MT","30037","2023 ","2023",0,835,Unreliable
,"Granite County, MT","30039","2018","2018",Suppressed,3378,Suppressed
,"Granite County, MT","30039","2019","2019",0,3379,Unreliable
,"Granite County, MT","30039","2020","2020",0,3317,Unreliable
,"Granite County, MT","30039","2021","2021",0,3344,Unreliable
,"Granite County, MT","30039","2022","2022",Suppressed,3502,Suppressed
,"Granite County, MT","30039","2023 ","2023",0,3595,Unreliable
,"Hill County, MT","30041","2018","2018",Suppressed,16347,Suppressed
,"Hill County, MT","30041","2019","2019",Suppressed,16484,Suppressed
,"Hill County, MT","30041","2020","2020",Suppressed,16358,Suppressed
,"Hill County, MT","30041","2021","2021",Suppressed,16179,Suppressed
,"Hill County, MT","30041","2022","2022",Suppressed,16068,Suppressed
,"Hill County, MT","30041","2023 ","2023",Suppressed,16276,Suppressed
,"Jefferson County, MT","30043","2018","2018",Suppressed,12097,Suppressed
,"Jefferson County, MT","30043","2019","2019",Suppressed,12221,Suppressed
,"Jefferson County, MT","30043","2020","2020",Suppressed,12360,Suppressed
,"Jefferson County, MT","30043","2021","2021",Suppressed,12470,Suppressed
,"Jefferson County, MT","30043","2022","2022",Suppressed,12826,Suppressed
,"Jefferson County, MT","30043","2023 ","2023",Suppressed,13048,Suppressed
,"Judith Basin County, MT","30045","2018","2018",0,1952,Unreliable
,"Judith Basin County, MT","30045","2019","2019",Suppressed,2007,Suppressed
,"Judith Basin County, MT","30045","2020","2020",0,1994,Unreliable
,"Judith Basin County, MT","30045","2021","2021",Suppressed,2044,Suppressed
,"Judith Basin County, MT","30045","2022","2022",0,2105,Unreliable
,"Judith Basin County, MT","30045","2023 ","2023",0,2093,Unreliable
,"Lake County, MT","30047","2018","2018",Suppressed,30250,Suppressed
,"Lake County, MT","30047","2019","2019",Suppressed,30458,Suppressed
,"Lake County, MT","30047","2020","2020",10,30986,Unreliable
,"Lake County, MT","30047","2021","2021",12,32033,Unreliable
,"Lake County, MT","30047","2022","2022",11,32853,Unreliable
,"Lake County, MT","30047","2023 ","2023",Suppressed,33338,Suppressed
,"Lewis and Clark County, MT","30049","2018","2018",19,68700,Unreliable
,"Lewis and Clark County, MT","30049","2019","2019",Suppressed,69432,Suppressed
,"Lewis and Clark County, MT","30049","2020","2020",19,70229,Unreliable
,"Lewis and Clark County, MT","30049","2021","2021",18,72223,Unreliable
,"Lewis and Clark County, MT","30049","2022","2022",19,73832,Unreliable
,"Lewis and Clark County, MT","30049","2023 ","2023",21,75011,27.995893936
,"Liberty County, MT","30051","2018","2018",0,2430,Unreliable
,"Liberty County, MT","30051","2019","2019",0,2337,Unreliable
,"Liberty County, MT","30051","2020","2020",0,2369,Unreliable
,"Liberty County, MT","30051","2021","2021",0,1946,Unreliable
,"Liberty County, MT","30051","2022","2022",0,1972,Unreliable
,"Liberty County, MT","30051","2023 ","2023",0,1974,Unreliable
,"Lincoln County, MT","30053","2018","2018",Suppressed,19794,Suppressed
,"Lincoln County, MT","30053","2019","2019",Suppressed,19980,Suppressed
,"Lincoln County, MT","30053","2020","2020",11,20343,Unreliable
,"Lincoln County, MT","30053","2021","2021",Suppressed,20525,Suppressed
