Notes,County,County Code,Year,Year Code,Deaths,Population,Crude Rate
,"Somerset County, NJ",34035.0,2022.0,2022.0,61.0,346875,17.59
,"Somerset County, NJ",34035.0,2023.0,2023.0,36.0,348842,10.32
,"Sussex County, NJ",34037.0,2018.0,2018.0,43.0,140799,30.54
,"Sussex County, NJ",34037.0,2019.0,2019.0,49.0,140488,34.88
,"Sussex County, NJ",34037.0,2020.0,2020.0,52.0,140002,37.14
,"Sussex County, NJ",34037.0,2021.0,2021.0,33.0,145543,22.67
,"Sussex County, NJ",34037.0,2022.0,2022.0,34.0,146084,23.27
,"Sussex County, NJ",34037.0,2023.0,2023.0,32.0,146132,21.90
,"Union County, NJ",34039.0,2018.0,2018.0,140.0,558067,25.09
,"Union County, NJ",34039.0,2019.0,2019.0,136.0,556341,24.45
,"Union County, NJ",34039.0,2020.0,2020.0,160.0,555394,28.81
,"Union County, NJ",34039.0,2021.0,2021.0,171.0,572114,29.89
,"Union County, NJ",34039.0,2022.0,2022.0,166.0,569815,29.13
,"Union County, NJ",34039.0,2023.0,2023.0,153.0,572726,26.71
,"Warren County, NJ",34041.0,2018.0,2018.0,36.0,105779,34.03
,"Warren County, NJ",34041.0,2019.0,2019.0,20.0,105267,19.00
,"Warren County, NJ",34041.0,2020.0,2020.0,33.0,105624,31.24
,"Warren County, NJ",34041.0,2021.0,2021.0,33.0,110731,29.80
,"Warren County, NJ",34041.0,2022.0,2022.0,33.0,110926,29.75
,"Warren County, NJ",34041.0,2023.0,2023.0,32.0,111252,28.76
,"Bernalillo County, NM",35001.0,2018.0,2018.0,174.0,678701,25.64
,"Bernalillo County, NM",35001.0,2019.0,2019.0,253.0,679121,37.25
,"Bernalillo County, NM",35001.0,2020.0,2020.0,367.0,681666,53.84
,"Bernalillo County, NM",35001.0,2021.0,2021.0,463.0,674393,68.65
,"Bernalillo County, NM",35001.0,2022.0,2022.0,422.0,672508,62.75
,"Bernalillo County, NM",35001.0,2023.0,2023.0,388.0,671586,57.77
,"Catron County, NM",35003.0,2018.0,2018.0,0.0,3578,0.00
,"Catron County, NM",35003.0,2019.0,2019.0,0.0,3527,0.00
,"Catron County, NM",35003.0,2020.0,2020.0,0.0,3623,0.00
,"Catron County, NM",35003.0,2021.0,2021.0,0.0,3731,0.00
,"Catron County, NM",35003.0,2022.0,2022.0,0.0,3827,0.00
,"Catron County, NM",35003.0,2023.0,2023.0,0.0,3825,0.00
,"Chaves County, NM",35005.0,2018.0,2018.0,29.0,64689,44.86
,"Chaves County, NM",35005.0,2019.0,2019.0,31.2,64615,48.29
,"Chaves County, NM",35005.0,2020.0,2020.0,29.3,64711,45.32
,"Chaves County, NM",35005.0,2021.0,2021.0,27.0,64629,41.78
,"Chaves County, NM",35005.0,2022.0,2022.0,33.0,63894,51.65
,"Chaves County, NM",35005.0,2023.0,2023.0,32.5,63561,51.08
,"Cibola County, NM",35006.0,2018.0,2018.0,11.0,26746,0.04
,"Cibola County, NM",35006.0,2019.0,2019.0,13.0,26675,0.05
,"Cibola County, NM",35006.0,2020.0,2020.0,12.0,26354,0.05
,"Cibola County, NM",35006.0,2021.0,2021.0,0.0,27184,0.04
,"Cibola County, NM",35006.0,2022.0,2022.0,0.0,26950,0.05
,"Cibola County, NM",35006.0,2023.0,2023.0,0.0,26780,0.04
,"Colfax County, NM",35007.0,2018.0,2018.0,213.0,12110,1.76
,"Colfax County, NM",35007.0,2019.0,2019.0,352.0,11941,2.94
,"Colfax County, NM",35007.0,2020.0,2020.0,148.0,11927,1.24
,"Colfax County, NM",35007.0,2021.0,2021.0,68.0,12369,0.55
,"Colfax County, NM",35007.0,2022.0,2022.0,93.0,12246,0.76
,"Colfax County, NM",35007.0,2023.0,2023.0,220.0,12255,1.80
,"Curry County, NM",35009.0,2018.0,2018.0,16.0,49437,0.03
,"Curry County, NM",35009.0,2019.0,2019.0,20.0,48954,0.04
,"Curry County, NM",35009.0,2020.0,2020.0,25.0,48793,51.24
,"Curry County, NM",35009.0,2021.0,2021.0,8.2,47999,16.98
,"Curry County, NM",35009.0,2022.0,2022.0,8.6,47532,18.00
,"Curry County, NM",35009.0,2023.0,2023.0,8.4,47222,17.70
,"DeBaca County, NM",35011.0,2018.0,2018.0,0.0,1781,0.00
,"DeBaca County, NM",35011.0,2019.0,2019.0,0.0,1748,0.00
,"DeBaca County, NM",35011.0,2020.0,2020.0,0.0,1673,0.00
,"DeBaca County, NM",35011.0,2021.0,2021.0,0.0,1680,0.00
,"DeBaca County, NM",35011.0,2022.0,2022.0,0.0,1693,0.00
,"DeBaca County, NM",35011.0,2023.0,2023.0,0.0,1657,0.00
,"Dona Ana County, NM",35013.0,2018.0,2018.0,28.0,217522,12.87
,"Dona Ana County, NM",35013.0,2019.0,2019.0,36.0,218195,16.50
,"Dona Ana County, NM",35013.0,2020.0,2020.0,37.0,221262,16.72
,"Dona Ana County, NM",35013.0,2021.0,2021.0,56.0,221508,25.28
,"Dona Ana County, NM",35013.0,2022.0,2022.0,63.0,223337,28.21
,"Dona Ana County, NM",35013.0,2023.0,2023.0,79.0,225210,35.08
,"Eddy County, NM",35015.0,2018.0,2018.0,22.5,57900,38.92
,"Eddy County, NM",35015.0,2019.0,2019.0,23.2,58460,39.66
,"Eddy County, NM",35015.0,2020.0,2020.0,22.5,58418,38.43
,"Eddy County, NM",35015.0,2021.0,2021.0,21.0,60911,34.48
,"Eddy County, NM",35015.0,2022.0,2022.0,21.0,60400,34.77
,"Eddy County, NM",35015.0,2023.0,2023.0,24.0,60275,39.82
,"Grant County, NM",35017.0,2018.0,2018.0,12.0,27346,0.04
,"Grant County, NM",35017.0,2019.0,2019.0,10.0,26998,0.04
,"Grant County, NM",35017.0,2020.0,2020.0,10.0,27007,0.04
,"Grant County, NM",35017.0,2021.0,2021.0,11.0,27889,0.04
,"Grant County, NM",35017.0,2022.0,2022.0,0.0,27686,0.04
,"Grant County, NM",35017.0,2023.0,2023.0,0.0,27472,0.04
,"Guadalupe County, NM",35019.0,2018.0,2018.0,0.0,4341,0.00
,"Guadalupe County, NM",35019.0,2019.0,2019.0,0.0,4300,0.00
,"Guadalupe County, NM",35019.0,2020.0,2020.0,0.0,4275,0.00
,"Guadalupe County, NM",35019.0,2021.0,2021.0,0.0,4449,0.00
,"Guadalupe County, NM",35019.0,2022.0,2022.0,0.0,4310,0.00
,"Guadalupe County, NM",35019.0,2023.0,2023.0,0.0,4292,0.00
,"Harding County, NM",35021.0,2018.0,2018.0,0.0,655,0.00
,"Harding County, NM",35021.0,2019.0,2019.0,0.0,625,0.00
,"Harding County, NM",35021.0,2020.0,2020.0,0.0,638,0.00
,"Harding County, NM",35021.0,2021.0,2021.0,0.0,639,0.00
,"Harding County, NM",35021.0,2022.0,2022.0,0.0,628,0.00
,"Harding County, NM",35021.0,2023.0,2023.0,0.0,624,0.00
,"Hidalgo County, NM",35023.0,2018.0,2018.0,0.0,4240,0.00
,"Hidalgo County, NM",35023.0,2019.0,2019.0,0.0,4198,0.00
,"Hidalgo County, NM",35023.0,2020.0,2020.0,0.0,4106,0.00
,"Hidalgo County, NM",35023.0,2021.0,2021.0,0.0,4074,0.00
,"Hidalgo County, NM",35023.0,2022.0,2022.0,0.0,4003,0.00
,"Hidalgo County, NM",35023.0,2023.0,2023.0,0.0,3965,0.00
,"Lea County, NM",35025.0,2018.0,2018.0,23.8,69611,34.26
,"Lea County, NM",35025.0,2019.0,2019.0,20.8,71070,29.27
,"Lea County, NM",35025.0,2020.0,2020.0,20.8,71830,28.90
,"Lea County, NM",35025.0,2021.0,2021.0,21.0,73004,28.77
,"Lea County, NM",35025.0,2022.0,2022.0,25.0,72452,34.51
,"Lea County, NM",35025.0,2023.0,2023.0,23.4,72101,32.49
,"Lincoln County, NM",35027.0,2018.0,2018.0,11.0,19556,0.06
,"Lincoln County, NM",35027.0,2019.0,2019.0,13.0,19572,0.07
,"Lincoln County, NM",35027.0,2020.0,2020.0,16.0,19939,0.08
,"Lincoln County, NM",35027.0,2021.0,2021.0,0.0,20436,0.07
,"Lincoln County, NM",35027.0,2022.0,2022.0,15.0,20411,0.07
,"Lincoln County, NM",35027.0,2023.0,2023.0,12.0,20029,0.06
,"Los Alamos County, NM",35028.0,2018.0,2018.0,167.0,19101,0.87
,"Los Alamos County, NM",35028.0,2019.0,2019.0,505.0,19369,2.61
,"Los Alamos County, NM",35028.0,2020.0,2020.0,145.0,19462,0.74
,"Los Alamos County, NM",35028.0,2021.0,2021.0,126.0,19330,0.65
,"Los Alamos County, NM",35028.0,2022.0,2022.0,265.0,19187,1.38
,"Los Alamos County, NM",35028.0,2023.0,2023.0,520.0,19444,2.67
,"Luna County, NM",35029.0,2018.0,2018.0,9.0,23963,0.04
,"Luna County, NM",35029.0,2019.0,2019.0,9.0,23709,0.04
,"Luna County, NM",35029.0,2020.0,2020.0,10.0,23905,0.04
,"Luna County, NM",35029.0,2021.0,2021.0,13.0,25532,0.05
,"Luna County, NM",35029.0,2022.0,2022.0,0.0,25749,0.05
,"Luna County, NM",35029.0,2023.0,2023.0,13.0,25316,0.05
,"McKinley County, NM",35031.0,2018.0,2018.0,30.1,72290,41.66
,"McKinley County, NM",35031.0,2019.0,2019.0,31.3,71367,43.90
,"McKinley County, NM",35031.0,2020.0,2020.0,33.5,70824,47.35
,"McKinley County, NM",35031.0,2021.0,2021.0,23.0,71780,32.04
,"McKinley County, NM",35031.0,2022.0,2022.0,31.0,69830,44.39
,"McKinley County, NM",35031.0,2023.0,2023.0,41.0,68797,59.60
,"Mora County, NM",35033.0,2018.0,2018.0,0.0,4506,0.00
,"Mora County, NM",35033.0,2019.0,2019.0,0.0,4521,0.00
,"Mora County, NM",35033.0,2020.0,2020.0,0.0,4478,0.00
,"Mora County, NM",35033.0,2021.0,2021.0,0.0,4196,0.00
,"Mora County, NM",35033.0,2022.0,2022.0,0.0,4169,0.00
,"Mora County, NM",35033.0,2023.0,2023.0,0.0,4123,0.00
,"Otero County, NM",35035.0,2018.0,2018.0,23.0,66781,0.03
,"Otero County, NM",35035.0,2019.0,2019.0,20.2,67490,29.91
,"Otero County, NM",35035.0,2020.0,2020.0,19.3,67967,28.33
,"Otero County, NM",35035.0,2021.0,2021.0,25.0,68537,36.48
,"Otero County, NM",35035.0,2022.0,2022.0,18.4,68823,26.76
,"Otero County, NM",35035.0,2023.0,2023.0,35.0,68835,50.85
,"Quay County, NM",35037.0,2018.0,2018.0,71.0,8253,0.86
,"Quay County, NM",35037.0,2019.0,2019.0,117.0,8253,1.42
,"Quay County, NM",35037.0,2020.0,2020.0,133.0,8197,1.62
,"Quay County, NM",35037.0,2021.0,2021.0,213.0,8656,2.46
,"Quay County, NM",35037.0,2022.0,2022.0,197.0,8546,2.31
,"Quay County, NM",35037.0,2023.0,2023.0,200.0,8510,2.35
,"Rio Arriba County, NM",35039.0,2018.0,2018.0,36.0,39006,92.29
,"Rio Arriba County, NM",35039.0,2019.0,2019.0,24.0,38921,61.66
,"Rio Arriba County, NM",35039.0,2020.0,2020.0,44.0,38521,114.22
,"Rio Arriba County, NM",35039.0,2021.0,2021.0,48.0,40179,119.47
,"Rio Arriba County, NM",35039.0,2022.0,2022.0,50.0,40048,124.85
,"Rio Arriba County, NM",35039.0,2023.0,2023.0,51.0,39876,127.90
,"Roosevelt County, NM",35041.0,2018.0,2018.0,373.0,18743,1.99
,"Roosevelt County, NM",35041.0,2019.0,2019.0,152.0,18500,0.82
,"Roosevelt County, NM",35041.0,2020.0,2020.0,492.0,18350,2.68
,"Roosevelt County, NM",35041.0,2021.0,2021.0,309.0,19019,1.62
,"Roosevelt County, NM",35041.0,2022.0,2022.0,222.0,18934,1.17
,"Roosevelt County, NM",35041.0,2023.0,2023.0,320.0,18787,1.70
,"Sandoval County, NM",35043.0,2018.0,2018.0,26.0,145179,17.91
,"Sandoval County, NM",35043.0,2019.0,2019.0,34.4,146748,23.45
,"Sandoval County, NM",35043.0,2020.0,2020.0,38.0,148904,25.52
,"Sandoval County, NM",35043.0,2021.0,2021.0,43.0,151369,28.41
,"Sandoval County, NM",35043.0,2022.0,2022.0,35.0,153501,22.80
,"Sandoval County, NM",35043.0,2023.0,2023.0,44.0,155936,28.22
,"San Juan County, NM",35045.0,2018.0,2018.0,20.0,125043,15.99
,"San Juan County, NM",35045.0,2019.0,2019.0,31.0,123958,25.01
,"San Juan County, NM",35045.0,2020.0,2020.0,31.0,123312,25.14
,"San Juan County, NM",35045.0,2021.0,2021.0,40.0,120993,33.06
,"San Juan County, NM",35045.0,2022.0,2022.0,47.0,120418,39.03
,"San Juan County, NM",35045.0,2023.0,2023.0,47.0,120675,38.95
,"San Miguel County, NM",35047.0,2018.0,2018.0,25.0,27591,0.09
,"San Miguel County, NM",35047.0,2019.0,2019.0,18.0,27277,0.07
,"San Miguel County, NM",35047.0,2020.0,2020.0,13.7,27144,50.64
,"San Miguel County, NM",35047.0,2021.0,2021.0,23.0,27150,84.71
,"San Miguel County, NM",35047.0,2022.0,2022.0,24.0,26953,89.04
,"San Miguel County, NM",35047.0,2023.0,2023.0,22.0,26668,82.50
,"Santa Fe County, NM",35049.0,2018.0,2018.0,38.0,150056,25.32
,"Santa Fe County, NM",35049.0,2019.0,2019.0,53.0,150358,35.25
,"Santa Fe County, NM",35049.0,2020.0,2020.0,57.0,151946,37.51
,"Santa Fe County, NM",35049.0,2021.0,2021.0,82.0,155201,52.83
,"Santa Fe County, NM",35049.0,2022.0,2022.0,72.0,155664,46.25
,"Santa Fe County, NM",35049.0,2023.0,2023.0,82.0,155956,52.58
,"Sierra County, NM",35051.0,2018.0,2018.0,116.0,10968,1.06
,"Sierra County, NM",35051.0,2019.0,2019.0,191.0,10791,1.77
,"Sierra County, NM",35051.0,2020.0,2020.0,218.0,10867,2.01
,"Sierra County, NM",35051.0,2021.0,2021.0,279.0,11502,2.42
,"Sierra County, NM",35051.0,2022.0,2022.0,135.0,11436,1.18
,"Sierra County, NM",35051.0,2023.0,2023.0,85.0,11488,0.74
,"Socorro County, NM",35053.0,2018.0,2018.0,12.0,16735,0.07
,"Socorro County, NM",35053.0,2019.0,2019.0,14.0,16637,0.09
,"Socorro County, NM",35053.0,2020.0,2020.0,0.0,16541,0.09
,"Socorro County, NM",35053.0,2021.0,2021.0,0.0,16311,0.08
,"Socorro County, NM",35053.0,2022.0,2022.0,0.0,16115,0.09
,"Socorro County, NM",35053.0,2023.0,2023.0,0.0,15963,0.08
,"Taos County, NM",35055.0,2018.0,2018.0,13.0,32835,39.52
,"Taos County, NM",35055.0,2019.0,2019.0,18.0,32723,0.06
,"Taos County, NM",35055.0,2020.0,2020.0,12.8,32593,39.23
,"Taos County, NM",35055.0,2021.0,2021.0,23.0,34623,66.43
,"Taos County, NM",35055.0,2022.0,2022.0,21.0,34580,60.73
,"Taos County, NM",35055.0,2023.0,2023.0,14.3,34405,41.52
,"Torrance County, NM",35057.0,2018.0,2018.0,11.0,15591,0.07
,"Torrance County, NM",35057.0,2019.0,2019.0,11.0,15461,0.07
,"Torrance County, NM",35057.0,2020.0,2020.0,13.0,15486,0.08
,"Torrance County, NM",35057.0,2021.0,2021.0,11.0,15307,0.07
,"Torrance County, NM",35057.0,2022.0,2022.0,10.0,15454,0.06
,"Torrance County, NM",35057.0,2023.0,2023.0,0.0,15633,0.07
,"Union County, NM",35059.0,2018.0,2018.0,0.0,4118,0.00
,"Union County, NM",35059.0,2019.0,2019.0,0.0,4059,0.00
,"Union County, NM",35059.0,2020.0,2020.0,0.0,4026,0.00
,"Union County, NM",35059.0,2021.0,2021.0,0.0,4107,0.00
,"Union County, NM",35059.0,2022.0,2022.0,0.0,3980,0.00
,"Union County, NM",35059.0,2023.0,2023.0,0.0,3964,0.00
,"Valencia County, NM",35061.0,2018.0,2018.0,24.0,76456,31.39
,"Valencia County, NM",35061.0,2019.0,2019.0,20.0,76688,26.08
,"Valencia County, NM",35061.0,2020.0,2020.0,31.0,77574,39.96
,"Valencia County, NM",35061.0,2021.0,2021.0,41.0,77190,53.12
,"Valencia County, NM",35061.0,2022.0,2022.0,29.0,78080,37.14
,"Valencia County, NM",35061.0,2023.0,2023.0,25.0,79141,31.59
,"Albany County, NY",36001.0,2018.0,2018.0,46.0,307117,14.98
,"Albany County, NY",36001.0,2019.0,2019.0,57.0,305506,18.66
,"Albany County, NY",36001.0,2020.0,2020.0,85.0,303654,27.99
,"Albany County, NY",36001.0,2021.0,2021.0,99.0,313743,31.55
,"Albany County, NY",36001.0,2022.0,2022.0,112.0,315811,35.46
,"Albany County, NY",36001.0,2023.0,2023.0,111.0,316659,35.05
,"Allegany County, NY",36003.0,2018.0,2018.0,14.0,46430,0.03
,"Allegany County, NY",36003.0,2019.0,2019.0,13.0,46091,0.03
,"Allegany County, NY",36003.0,2020.0,2020.0,12.0,45587,0.03
,"Allegany County, NY",36003.0,2021.0,2021.0,13.0,46106,0.03
,"Allegany County, NY",36003.0,2022.0,2022.0,0.0,46694,0.03
,"Allegany County, NY",36003.0,2023.0,2023.0,0.0,46651,0.03
,"Bronx County, NY",36005.0,2018.0,2018.0,426.0,1432132,29.75
,"Bronx County, NY",36005.0,2019.0,2019.0,425.0,1418207,29.97
,"Bronx County, NY",36005.0,2020.0,2020.0,577.0,1401142,41.18
,"Bronx County, NY",36005.0,2021.0,2021.0,835.0,1424948,58.60
,"Bronx County, NY",36005.0,2022.0,2022.0,880.0,1379946,63.77
,"Bronx County, NY",36005.0,2023.0,2023.0,891.0,1356476,65.68
,"Broome County, NY",36007.0,2018.0,2018.0,41.0,191659,21.39
,"Broome County, NY",36007.0,2019.0,2019.0,44.0,190488,23.10
,"Broome County, NY",36007.0,2020.0,2020.0,78.0,189420,41.18
,"Broome County, NY",36007.0,2021.0,2021.0,92.0,197240,46.64
,"Broome County, NY",36007.0,2022.0,2022.0,101.0,197117,51.24
,"Broome County, NY",36007.0,2023.0,2023.0,91.0,196077,46.41
,"Cattaraugus County, NY",36009.0,2018.0,2018.0,31.6,76840,41.14
,"Cattaraugus County, NY",36009.0,2019.0,2019.0,31.4,76117,41.30
,"Cattaraugus County, NY",36009.0,2020.0,2020.0,30.6,75863,40.31
,"Cattaraugus County, NY",36009.0,2021.0,2021.0,26.0,76426,34.02
,"Cattaraugus County, NY",36009.0,2022.0,2022.0,30.0,76439,39.25
,"Cattaraugus County, NY",36009.0,2023.0,2023.0,40.0,75600,52.91
,"Cayuga County, NY",36011.0,2018.0,2018.0,17.6,77145,22.84
,"Cayuga County, NY",36011.0,2019.0,2019.0,17.0,76576,0.02
,"Cayuga County, NY",36011.0,2020.0,2020.0,31.0,76029,40.77
,"Cayuga County, NY",36011.0,2021.0,2021.0,23.0,75880,30.31
,"Cayuga County, NY",36011.0,2022.0,2022.0,22.0,74998,29.33
,"Cayuga County, NY",36011.0,2023.0,2023.0,18.2,74485,24.44
,"Chautauqua County, NY",36013.0,2018.0,2018.0,32.0,127939,25.01
,"Chautauqua County, NY",36013.0,2019.0,2019.0,33.0,126903,26.00
,"Chautauqua County, NY",36013.0,2020.0,2020.0,47.0,126032,37.29
,"Chautauqua County, NY",36013.0,2021.0,2021.0,59.0,126807,46.53
,"Chautauqua County, NY",36013.0,2022.0,2022.0,64.0,126027,50.78
,"Chautauqua County, NY",36013.0,2023.0,2023.0,75.0,124891,60.05
,"Chemung County, NY",36015.0,2018.0,2018.0,32.4,84254,38.42
,"Chemung County, NY",36015.0,2019.0,2019.0,35.0,83456,41.94
,"Chemung County, NY",36015.0,2020.0,2020.0,26.0,82622,31.47
,"Chemung County, NY",36015.0,2021.0,2021.0,34.0,83045,40.94
,"Chemung County, NY",36015.0,2022.0,2022.0,37.0,81426,45.44
,"Chemung County, NY",36015.0,2023.0,2023.0,41.0,81325,50.42
,"Chenango County, NY",36017.0,2018.0,2018.0,17.0,47536,0.04
,"Chenango County, NY",36017.0,2019.0,2019.0,23.0,47207,0.05
,"Chenango County, NY",36017.0,2020.0,2020.0,10.3,46730,22.09
,"Chenango County, NY",36017.0,2021.0,2021.0,24.0,46537,51.57
,"Chenango County, NY",36017.0,2022.0,2022.0,21.0,46458,45.20
,"Chenango County, NY",36017.0,2023.0,2023.0,10.7,45920,23.25
,"Clinton County, NY",36019.0,2018.0,2018.0,21.0,80695,0.03
,"Clinton County, NY",36019.0,2019.0,2019.0,21.0,80485,0.03
,"Clinton County, NY",36019.0,2020.0,2020.0,8.6,79778,10.78
,"Clinton County, NY",36019.0,2021.0,2021.0,8.9,79596,11.17
,"Clinton County, NY",36019.0,2022.0,2022.0,25.0,78753,31.74
,"Clinton County, NY",36019.0,2023.0,2023.0,8.9,78115,11.38
,"Columbia County, NY",36021.0,2018.0,2018.0,0.0,59916,0.02
,"Columbia County, NY",36021.0,2019.0,2019.0,0.0,59461,0.02
,"Columbia County, NY",36021.0,2020.0,2020.0,13.0,59534,0.02
,"Columbia County, NY",36021.0,2021.0,2021.0,0.0,61778,0.02
,"Columbia County, NY",36021.0,2022.0,2022.0,0.0,61286,0.02
,"Columbia County, NY",36021.0,2023.0,2023.0,0.0,60470,0.02
,"Cortland County, NY",36023.0,2018.0,2018.0,16.0,47823,0.03
,"Cortland County, NY",36023.0,2019.0,2019.0,7.0,47581,14.69
,"Cortland County, NY",36023.0,2020.0,2020.0,6.9,47173,14.72
,"Cortland County, NY",36023.0,2021.0,2021.0,20.0,46311,43.19
,"Cortland County, NY",36023.0,2022.0,2022.0,6.5,46126,14.20
,"Cortland County, NY",36023.0,2023.0,2023.0,12.0,45752,0.03
,"Delaware County, NY",36025.0,2018.0,2018.0,9.2,44527,20.62
,"Delaware County, NY",36025.0,2019.0,2019.0,16.0,44135,0.04
,"Delaware County, NY",36025.0,2020.0,2020.0,9.0,43938,20.46
,"Delaware County, NY",36025.0,2021.0,2021.0,20.0,44378,45.07
,"Delaware County, NY",36025.0,2022.0,2022.0,11.1,44740,24.74
,"Delaware County, NY",36025.0,2023.0,2023.0,9.5,44410,21.37
,"Dutchess County, NY",36027.0,2018.0,2018.0,90.0,293718,30.64
,"Dutchess County, NY",36027.0,2019.0,2019.0,78.0,294218,26.51
,"Dutchess County, NY",36027.0,2020.0,2020.0,116.0,293293,39.55
,"Dutchess County, NY",36027.0,2021.0,2021.0,95.0,297112,31.97
,"Dutchess County, NY",36027.0,2022.0,2022.0,131.0,297545,44.03
,"Dutchess County, NY",36027.0,2023.0,2023.0,111.0,297150,37.35
,"Erie County, NY",36029.0,2018.0,2018.0,214.0,919719,23.27
,"Erie County, NY",36029.0,2019.0,2019.0,179.0,918702,19.48
,"Erie County, NY",36029.0,2020.0,2020.0,286.0,917241,31.18
,"Erie County, NY",36029.0,2021.0,2021.0,310.0,950683,32.61
,"Erie County, NY",36029.0,2022.0,2022.0,358.0,950312,37.67
,"Erie County, NY",36029.0,2023.0,2023.0,406.0,946147,42.91
,"Essex County, NY",36031.0,2018.0,2018.0,15.0,37300,0.04
,"Essex County, NY",36031.0,2019.0,2019.0,14.0,36885,0.04
,"Essex County, NY",36031.0,2020.0,2020.0,12.0,36891,0.03
,"Essex County, NY",36031.0,2021.0,2021.0,0.0,37268,0.03
,"Essex County, NY",36031.0,2022.0,2022.0,0.0,36910,0.03
,"Essex County, NY",36031.0,2023.0,2023.0,12.0,36775,0.03
,"Franklin County, NY",36033.0,2018.0,2018.0,10.0,50293,0.02
,"Franklin County, NY",36033.0,2019.0,2019.0,0.0,50022,0.02
,"Franklin County, NY",36033.0,2020.0,2020.0,11.0,49965,0.02
,"Franklin County, NY",36033.0,2021.0,2021.0,0.0,47456,0.02
,"Franklin County, NY",36033.0,2022.0,2022.0,0.0,46373,0.02
,"Franklin County, NY",36033.0,2023.0,2023.0,0.0,46502,0.02
,"Fulton County, NY",36035.0,2018.0,2018.0,17.0,53591,0.03
,"Fulton County, NY",36035.0,2019.0,2019.0,16.0,53383,0.03
,"Fulton County, NY",36035.0,2020.0,2020.0,0.0,52812,0.03
,"Fulton County, NY",36035.0,2021.0,2021.0,0.0,53116,0.03
,"Fulton County, NY",36035.0,2022.0,2022.0,0.0,52669,0.03
,"Fulton County, NY",36035.0,2023.0,2023.0,0.0,52234,0.03
,"Genesee County, NY",36037.0,2018.0,2018.0,20.0,57511,34.78
,"Genesee County, NY",36037.0,2019.0,2019.0,12.8,57280,22.37
,"Genesee County, NY",36037.0,2020.0,2020.0,14.3,56994,25.14
,"Genesee County, NY",36037.0,2021.0,2021.0,20.0,57853,0.03
,"Genesee County, NY",36037.0,2022.0,2022.0,13.5,57535,23.39
,"Genesee County, NY",36037.0,2023.0,2023.0,22.0,57529,38.24
,"Greene County, NY",36039.0,2018.0,2018.0,12.3,47491,25.97
,"Greene County, NY",36039.0,2019.0,2019.0,14.0,47188,0.03
,"Greene County, NY",36039.0,2020.0,2020.0,13.3,47177,28.26
,"Greene County, NY",36039.0,2021.0,2021.0,25.0,48499,51.55
,"Greene County, NY",36039.0,2022.0,2022.0,13.4,48061,27.93
,"Greene County, NY",36039.0,2023.0,2023.0,11.8,47062,25.07
,"Hamilton County, NY",36041.0,2018.0,2018.0,0.0,4434,0.00
,"Hamilton County, NY",36041.0,2019.0,2019.0,0.0,4416,0.00
,"Hamilton County, NY",36041.0,2020.0,2020.0,0.0,4345,0.00
,"Hamilton County, NY",36041.0,2021.0,2021.0,0.0,5119,0.00
,"Hamilton County, NY",36041.0,2022.0,2022.0,0.0,5118,0.00
,"Hamilton County, NY",36041.0,2023.0,2023.0,0.0,5082,0.00
,"Herkimer County, NY",36043.0,2018.0,2018.0,15.0,61833,0.02
,"Herkimer County, NY",36043.0,2019.0,2019.0,17.0,61319,0.03
,"Herkimer County, NY",36043.0,2020.0,2020.0,0.0,60945,0.02
,"Herkimer County, NY",36043.0,2021.0,2021.0,0.0,59937,0.03
,"Herkimer County, NY",36043.0,2022.0,2022.0,0.0,59822,0.03
,"Herkimer County, NY",36043.0,2023.0,2023.0,0.0,59484,0.03
,"Jefferson County, NY",36045.0,2018.0,2018.0,29.9,111755,26.77
,"Jefferson County, NY",36045.0,2019.0,2019.0,30.9,109834,28.11
,"Jefferson County, NY",36045.0,2020.0,2020.0,38.0,108095,35.15
,"Jefferson County, NY",36045.0,2021.0,2021.0,29.0,116295,24.94
,"Jefferson County, NY",36045.0,2022.0,2022.0,23.0,116637,19.72
,"Jefferson County, NY",36045.0,2023.0,2023.0,28.0,114787,24.39
,"Kings County, NY",36047.0,2018.0,2018.0,304.0,2582830,11.77
,"Kings County, NY",36047.0,2019.0,2019.0,346.0,2559903,13.52
,"Kings County, NY",36047.0,2020.0,2020.0,464.0,2538934,18.28
,"Kings County, NY",36047.0,2021.0,2021.0,624.0,2641052,23.63
,"Kings County, NY",36047.0,2022.0,2022.0,749.0,2590516,28.91
,"Kings County, NY",36047.0,2023.0,2023.0,742.0,2561225,28.97
,"Lewis County, NY",36049.0,2018.0,2018.0,532.0,26447,2.01
,"Lewis County, NY",36049.0,2019.0,2019.0,136.0,26296,0.52
,"Lewis County, NY",36049.0,2020.0,2020.0,249.0,26187,0.95
,"Lewis County, NY",36049.0,2021.0,2021.0,286.0,26573,1.08
,"Lewis County, NY",36049.0,2022.0,2022.0,134.0,26699,0.50
,"Lewis County, NY",36049.0,2023.0,2023.0,418.0,26548,1.58
,"Livingston County, NY",36051.0,2018.0,2018.0,0.0,63227,0.02
,"Livingston County, NY",36051.0,2019.0,2019.0,0.0,62914,0.02
,"Livingston County, NY",36051.0,2020.0,2020.0,0.0,62398,0.02
